"sub.conc" "comm.id" "type.id" "diff"
"209" "vt4915.lv2906" "FrontoParietal" "load" -0.107268710571486
"210" "vt4915.lv2906" "FrontoParietal" "picture" -0.0019507027759642
"211" "vt4915.lv2906" "Visual" "load" -0.0759445156983747
"212" "vt4915.lv2906" "Visual" "picture" 0.023585640213905
"213" "pc3748.fd517" "FrontoParietal" "load" 0.0317557116838094
"214" "pc3748.fd517" "FrontoParietal" "picture" 0.0115353043670709
"215" "pc3748.fd517" "Visual" "load" 0.030130196121376
"216" "pc3748.fd517" "Visual" "picture" 0.0815564452724167
"217" "vl7071.pf298" "FrontoParietal" "load" 0.0825390464598977
"218" "vl7071.pf298" "FrontoParietal" "picture" 0.00379851740470744
"219" "vl7071.pf298" "Visual" "load" -0.0234325878115248
"220" "vl7071.pf298" "Visual" "picture" 0.073900823158204
"221" "re6196.vk9147" "FrontoParietal" "load" -0.0192266583150996
"222" "re6196.vk9147" "FrontoParietal" "picture" 0.0103578784380649
"223" "re6196.vk9147" "Visual" "load" 0.00586466759291226
"224" "re6196.vk9147" "Visual" "picture" 0.0768870773553914
"225" "go4030.vj9920" "FrontoParietal" "load" 0.0718767171779035
"226" "go4030.vj9920" "FrontoParietal" "picture" 0.0175010765498815
"227" "go4030.vj9920" "Visual" "load" 0.0479710618133685
"228" "go4030.vj9920" "Visual" "picture" 0.0498578179960382
"229" "oq5597.cw2550" "FrontoParietal" "load" 0.098671242525554
"230" "oq5597.cw2550" "FrontoParietal" "picture" -0.00150999396455112
"231" "oq5597.cw2550" "Visual" "load" -0.0219102907522983
"232" "oq5597.cw2550" "Visual" "picture" 0.0752648023305675
"233" "qs4081.ep1790" "FrontoParietal" "load" 0.0403313556138475
"234" "qs4081.ep1790" "FrontoParietal" "picture" 0.00154211421161908
"235" "qs4081.ep1790" "Visual" "load" -0.0187581817985683
"236" "qs4081.ep1790" "Visual" "picture" 0.0827082400924529
"237" "vx530.tx3850" "FrontoParietal" "load" 0.0101915395017355
"238" "vx530.tx3850" "FrontoParietal" "picture" -0.000924698169549647
"239" "vx530.tx3850" "Visual" "load" -0.0241790623745055
"240" "vx530.tx3850" "Visual" "picture" 0.0862829339586382
"241" "xq5560.mj1492" "FrontoParietal" "load" 0.0294391245864989
"242" "xq5560.mj1492" "FrontoParietal" "picture" -0.0119073107812434
"243" "xq5560.mj1492" "Visual" "load" 0.0198381333653432
"244" "xq5560.mj1492" "Visual" "picture" 0.0556574135911051
"245" "vh3017.hr2878" "FrontoParietal" "load" 0.0262268108759037
"246" "vh3017.hr2878" "FrontoParietal" "picture" -0.00632986956063022
"247" "vh3017.hr2878" "Visual" "load" -0.00301148223864212
"248" "vh3017.hr2878" "Visual" "picture" 0.0846908691448859
"249" "qp5652.dx4634" "FrontoParietal" "load" -0.0107130944446859
"250" "qp5652.dx4634" "FrontoParietal" "picture" -0.0170351846778904
"251" "qp5652.dx4634" "Visual" "load" -0.0131097236601945
